Column1;title;contract_type;description;salary_max;salary_min;location.display_name;salary_is_predicted;redirect_url;created
0;Developer Data Center / Multi Cloud w/m/d;;"IT-Entwickler w/m/d Weiterentwicklung Next Generation Datacenter/ Multi-Cloud Standort: Germany - Köln, Germany - Stuttgart, Germany - Ratingen, Germany - Hannover, Germany - Hamburg, Germany - Nürnberg, Germany - Frankfurt, Germany - München, Germany - Ludwigshafen, Germany - Berlin, Germany - Dortmund, Germany - Düsseldorf, Germany - Essen | Job-ID: 51465 | Geschäftsbereich: IT Consulting | Karriere-Level: Absolventen; Berufserfahrene Deine Aufgaben Die Mission? Next Level IT Consulting Wollt…";;;Bult, Hannover;0;https://www.adzuna.de/land/ad/3124915062?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=1C01DAE074CC2A16D46A5EB91E3AAAA489D3BD44;11/05/2022 19:10
1;Developer Data Center / Multi Cloud w/m/d;;"IT-Entwickler w/m/d Weiterentwicklung Next Generation Datacenter/ Multi-Cloud Standort: Germany - Köln, Germany - Stuttgart, Germany - Ratingen, Germany - Hannover, Germany - Hamburg, Germany - Nürnberg, Germany - Frankfurt, Germany - München, Germany - Ludwigshafen, Germany - Berlin, Germany - Dortmund, Germany - Düsseldorf, Germany - Essen | Job-ID: 51465 | Geschäftsbereich: IT Consulting | Karriere-Level: Absolventen; Berufserfahrene Deine Aufgaben Die Mission? Next Level IT Consulting Wollt…";;;Altstadt-Nord, Köln;0;https://www.adzuna.de/land/ad/3124915074?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=F6B781449400082CD0198027FE4BC7D4656163B0;11/05/2022 19:10
2;Developer Data Center / Multi Cloud w/m/d;;"IT-Entwickler w/m/d Weiterentwicklung Next Generation Datacenter/ Multi-Cloud Standort: Germany - Köln, Germany - Stuttgart, Germany - Ratingen, Germany - Hannover, Germany - Hamburg, Germany - Nürnberg, Germany - Frankfurt, Germany - München, Germany - Ludwigshafen, Germany - Berlin, Germany - Dortmund, Germany - Düsseldorf, Germany - Essen | Job-ID: 51465 | Geschäftsbereich: IT Consulting | Karriere-Level: Absolventen; Berufserfahrene Deine Aufgaben Die Mission? Next Level IT Consulting Wollt…";;;Britz, Berlin;0;https://www.adzuna.de/land/ad/3124914814?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=837AAD36F3D934EABB889CCA6A24A8F2073439E3;11/05/2022 19:10
3;Supply Chain Manager / Data Scientist (m/w/d);;Ort: 50933 Köln | Vertragsart: Vollzeit, unbefristet | Job-ID: 612862 Was wir zusammen vorhaben: Unser Bereich Supply Chain Management (SCM) betrachtet die komplette Lieferkette der REWE. Das Supply Chain Controlling sichert dabei Rationalität und Reflexion bei der Gestaltung und Optimierung der Supply Chain. Es hat somit eine Unternehmens- und Einheitsübergreifende Führungsunterstützungsfunktion. Die zentrale Aufgabe besteht darin, alle Partner entlang der Wertschöpfungskette mit übergreifende…;;;Braunsfeld, Köln;0;https://www.adzuna.de/land/ad/3124936351?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=DC540D35A6953DC2E9A8EBE56B0DF27FD0BFFBD4;11/05/2022 19:14
4;Developer Data Center / Multi Cloud w/m/d;;"IT-Entwickler w/m/d Weiterentwicklung Next Generation Datacenter/ Multi-Cloud Standort: Germany - Köln, Germany - Stuttgart, Germany - Ratingen, Germany - Hannover, Germany - Hamburg, Germany - Nürnberg, Germany - Frankfurt, Germany - München, Germany - Ludwigshafen, Germany - Berlin, Germany - Dortmund, Germany - Düsseldorf, Germany - Essen | Job-ID: 51465 | Geschäftsbereich: IT Consulting | Karriere-Level: Absolventen; Berufserfahrene Deine Aufgaben Die Mission? Next Level IT Consulting Wollt…";;;Süd, Ludwigshafen am Rhein;0;https://www.adzuna.de/land/ad/3124915056?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=0BB721D56F71EF117E466EBC7FC4CF45FAF9D392;11/05/2022 19:10
5;Developer Data Center / Multi Cloud w/m/d;;"IT-Entwickler w/m/d Weiterentwicklung Next Generation Datacenter/ Multi-Cloud Standort: Germany - Köln, Germany - Stuttgart, Germany - Ratingen, Germany - Hannover, Germany - Hamburg, Germany - Nürnberg, Germany - Frankfurt, Germany - München, Germany - Ludwigshafen, Germany - Berlin, Germany - Dortmund, Germany - Düsseldorf, Germany - Essen | Job-ID: 51465 | Geschäftsbereich: IT Consulting | Karriere-Level: Absolventen; Berufserfahrene Deine Aufgaben Die Mission? Next Level IT Consulting Wollt…";;;Eggerscheidt, Ratingen;0;https://www.adzuna.de/land/ad/3124915035?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=1275706699FA123BF2BA3529829311A23F2EF3B3;11/05/2022 19:10
6;Developer Data Center / Multi Cloud w/m/d;;"IT-Entwickler w/m/d Weiterentwicklung Next Generation Datacenter/ Multi-Cloud Standort: Germany - Köln, Germany - Stuttgart, Germany - Ratingen, Germany - Hannover, Germany - Hamburg, Germany - Nürnberg, Germany - Frankfurt, Germany - München, Germany - Ludwigshafen, Germany - Berlin, Germany - Dortmund, Germany - Düsseldorf, Germany - Essen | Job-ID: 51465 | Geschäftsbereich: IT Consulting | Karriere-Level: Absolventen; Berufserfahrene Deine Aufgaben Die Mission? Next Level IT Consulting Wollt…";;;Mitte, Dortmund;0;https://www.adzuna.de/land/ad/3124915067?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=50BFDC6FB810A688BC4B72B68078190529C9120E;11/05/2022 19:10
7;Developer Data Center / Multi Cloud w/m/d;;"IT-Entwickler w/m/d Weiterentwicklung Next Generation Datacenter/ Multi-Cloud Standort: Germany - Köln, Germany - Stuttgart, Germany - Ratingen, Germany - Hannover, Germany - Hamburg, Germany - Nürnberg, Germany - Frankfurt, Germany - München, Germany - Ludwigshafen, Germany - Berlin, Germany - Dortmund, Germany - Düsseldorf, Germany - Essen | Job-ID: 51465 | Geschäftsbereich: IT Consulting | Karriere-Level: Absolventen; Berufserfahrene Deine Aufgaben Die Mission? Next Level IT Consulting Wollt…";;;Gallus, Frankfurt am Main;0;https://www.adzuna.de/land/ad/3124915026?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=B918AD845117D83312E578411FBD65F1B8DCEFF9;11/05/2022 19:10
8;Developer Data Center / Multi Cloud w/m/d;;"IT-Entwickler w/m/d Weiterentwicklung Next Generation Datacenter/ Multi-Cloud Standort: Germany - Köln, Germany - Stuttgart, Germany - Ratingen, Germany - Hannover, Germany - Hamburg, Germany - Nürnberg, Germany - Frankfurt, Germany - München, Germany - Ludwigshafen, Germany - Berlin, Germany - Dortmund, Germany - Düsseldorf, Germany - Essen | Job-ID: 51465 | Geschäftsbereich: IT Consulting | Karriere-Level: Absolventen; Berufserfahrene Deine Aufgaben Die Mission? Next Level IT Consulting Wollt…";;;Hammerbrook, Hamburg;0;https://www.adzuna.de/land/ad/3124915016?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=8081D97EBC6DC5A9833F35903E9995D33A9BF248;11/05/2022 19:10
9;Developer Data Center / Multi Cloud w/m/d;;"IT-Entwickler w/m/d Weiterentwicklung Next Generation Datacenter/ Multi-Cloud Standort: Germany - Köln, Germany - Stuttgart, Germany - Ratingen, Germany - Hannover, Germany - Hamburg, Germany - Nürnberg, Germany - Frankfurt, Germany - München, Germany - Ludwigshafen, Germany - Berlin, Germany - Dortmund, Germany - Düsseldorf, Germany - Essen | Job-ID: 51465 | Geschäftsbereich: IT Consulting | Karriere-Level: Absolventen; Berufserfahrene Deine Aufgaben Die Mission? Next Level IT Consulting Wollt…";;;Berg am Laim, München;0;https://www.adzuna.de/land/ad/3124915112?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=9340716C5AF3671C8D79F8DDC74651FC7EFAF65C;11/05/2022 19:10
10;Developer Data Center / Multi Cloud w/m/d;;"IT-Entwickler w/m/d Weiterentwicklung Next Generation Datacenter/ Multi-Cloud Standort: Germany - Köln, Germany - Stuttgart, Germany - Ratingen, Germany - Hannover, Germany - Hamburg, Germany - Nürnberg, Germany - Frankfurt, Germany - München, Germany - Ludwigshafen, Germany - Berlin, Germany - Dortmund, Germany - Düsseldorf, Germany - Essen | Job-ID: 51465 | Geschäftsbereich: IT Consulting | Karriere-Level: Absolventen; Berufserfahrene Deine Aufgaben Die Mission? Next Level IT Consulting Wollt…";;;Feuerbach, Stuttgart;0;https://www.adzuna.de/land/ad/3124915079?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=A8C06F38A6E92E3A5D43561E878391FE63BE9016;11/05/2022 19:10
11;Data Analyst/ Data Scientist (m/w/d);;Die DeutschlandCard ist eine der größten und reichweitenstärksten Multichannel-Marketingplattformen Deutschlands. Durch eine umfassende Data Excellence, eine herausragende Multichannel-Reichweite sowie modernste, hochperformante Systeme bringen wir zusammen, was zusammengehört: interessierte Konsument:innen, attraktive Partnerunternehmen, relevante Angebote sowie vielfältige Services und Boni. Vom Standort München aus begleiten wir mehr als 20 Millionen Teilnehmer:innen und gehören zu den erfol…;;;München, München (Kreis);0;https://www.adzuna.de/land/ad/3054017019?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=1196208EC7F7418CBEE45C5C4C5A38108F12D881;15/04/2022 6:25
12;Werkstudent Reinsurance Governance & Data ;;Starten Sie durch bei der HDI AG Innerhalb der HDI Group bündeln wir Aufgaben für die Gesellschaften der Privat- und Firmen­versicherung und der Industrie­versicherung. So steigern wir deren Effizienz und Kunden­orientierung. Dabei bieten wir Ihnen die Mög­lichkeit, immer wieder neue Wege zu gehen und uns so gemeinsam weiter­zuentwickeln. Aufgaben Zentrale Abstimmung der allgemeinen Retrozessions­bedingungen für inter­nationale Programme Umsetzung der Rückversicherungs-Governance und Compliance…;;;Hannover, Region Hannover (Kreis);0;https://www.adzuna.de/land/ad/3072999740?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=B4401ED2AEE5233031C702030EA32D54EF54517C;23/04/2022 6:31
13;Data Engineer (m/f/x);permanent;Fakt ist: Wir sind auf der ganzen Welt tonangebend in der Verarbeitung der stärksten Metalle für Produkte in der Halbleiterindustrie, der Unterhaltungselektronik, der Medizintechnik und vielen weiteren Bereichen. Echt stark sind auch unsere spannenden Jobs und die vielen Vorteile, die wir Ihnen als Arbeitgeber bieten. Wir von der Plansee Group haben noch viel vor – Ihre Chance als Data Engineer in Reutte, Österreich mit Homeoffice Möglichkeit INTERESSANTE AUFGABEN Datenmodellierung in SAP BW on…;;;Bühl, Kempten (Allgäu);0;https://www.adzuna.de/land/ad/3106044734?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=F294CA597A6141BB2E5191FDD715BB7C5AB6877A;05/05/2022 18:46
14;Data Engineer (m/f/x);permanent;Fakt ist: Wir sind auf der ganzen Welt tonangebend in der Verarbeitung der stärksten Metalle für Produkte in der Halbleiterindustrie, der Unterhaltungselektronik, der Medizintechnik und vielen weiteren Bereichen. Echt stark sind auch unsere spannenden Jobs und die vielen Vorteile, die wir Ihnen als Arbeitgeber bieten. Wir von der Plansee Group haben noch viel vor – Ihre Chance als Data Engineer in Reutte, Österreich mit Homeoffice Möglichkeit INTERESSANTE AUFGABEN Datenmodellierung in SAP BW on…;;;Lindau (Bodensee), Lindau (Kreis);0;https://www.adzuna.de/land/ad/3106044735?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=F2500DC61A6EFFF5CCC52F2049451B9BF5D55AA0;05/05/2022 18:46
15;Data Engineer (m/f/x);permanent;Fakt ist: Wir sind auf der ganzen Welt tonangebend in der Verarbeitung der stärksten Metalle für Produkte in der Halbleiterindustrie, der Unterhaltungselektronik, der Medizintechnik und vielen weiteren Bereichen. Echt stark sind auch unsere spannenden Jobs und die vielen Vorteile, die wir Ihnen als Arbeitgeber bieten. Wir von der Plansee Group haben noch viel vor – Ihre Chance als Data Engineer in Reutte, Österreich mit Homeoffice Möglichkeit INTERESSANTE AUFGABEN Datenmodellierung in SAP BW on…;;;Au-Haidhausen, München;0;https://www.adzuna.de/land/ad/3106044736?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=415EF89A61AFBF49C3F5BB1C81E66D8D67DA40D3;05/05/2022 18:46
16;Data Steward / Data Analyst (m/w/d);;Linde Material Handling Rhein-Ruhr entwickelt hochleistungsfähige, auf den individuellen Kundennutzen zugeschnittene Materialflusslösungen, mit denen Anwender nachhaltige Wettbewerbsvorteile erzielen. Wir setzen seit mehr als 50 Jahren Maßstäbe bei Lösungen für Flurförderzeuge, Flottenmanagement, Fahrerassistenzsysteme, Automatisierung und Serviceangebote. Mit mehr als 320 Mitarbeitern betreuen wir unsere Kunden im Rheinland, Ruhrgebiet und am Niederrhein. Wir wachsen stetig und suchen deshalb …;;;Essen, Nordrhein-Westfalen;0;https://www.adzuna.de/land/ad/2989540996?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=D71DCEBD1BDE0261D7C23CDDD4891C9995F3C469;22/03/2022 3:43
17;Senior Software Development Engineer - Amazon Redshift Spectrum;;You want to be part of something really big? If not, stop reading AWS Redshift is the most popular cloud based data warehouse service while AWS S3 is the most popular foundation for Data Lakes. AWS Redshift Spectrum allows customers to connect their AWS Redshift data warehouse to their AWS S3 Data Lake seamlessly integrating Exabytes of data. As Senior Software Development Engineer at AWS Redshift Spectrum, you will join an international and diverse team of data base enthusiasts scanning the wo…;;;Berlin, Deutschland;0;https://www.adzuna.de/land/ad/3090267470?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=12985F2BCD0975F84C1648636557C115A3251174;30/04/2022 3:17
18;Software Development Engineer - Amazon Redshift Spectrum;;You want to be part of something really big? If not, stop reading AWS Redshift is the most popular cloud based data warehouse service while AWS S3 is the most popular foundation for Data Lakes. AWS Redshift Spectrum allows customers to connect their AWS Redshift data warehouse to their AWS S3 Data Lake seamlessly integrating Exabytes of data. As Software Development Engineer at AWS Redshift Spectrum, you will join an international and diverse team of data base enthusiasts scanning the world lar…;;;Berlin, Deutschland;0;https://www.adzuna.de/land/ad/3090267618?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=E756043A60AB72C45766416F5B677DA6CA7CECB5;30/04/2022 3:17
19;Cloud Architect / Cloud Data Engineer / DevOps Engineer / Data Scientist (m/w/d);;Cloud Architect | Cloud Data Engineer | DevOps Engineer | Data Scientist (m/w/d) für die Standorte Münster (D) oder Baden-Dättwil (CH) gesucht Sie möchten alles über Data & Analytics in der Cloud und On-Premises erlernen, um es dann in spannenden Projekten umzusetzen? Ihr Job Analyse, Konzeption, Entwicklung und Optimierung von Cloud- und on-Premises Lösungen für analytische Systeme im Rahmen der Beratungsprojekte bei namhaften Kunden aus verschiedenen Branchen – auch bei geringer Reisebereitsc…;;;Münster, Darmstadt-Dieburg (Kreis);0;https://www.adzuna.de/land/ad/3073004015?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=E782F008D2A79ED364F35636A6F33B4A258CE1A5;23/04/2022 6:32
20;Software Development Engineer - Amazon Redshift;;We are searching for Software Development Engineers with passion for building easy to use large-scale enterprise cloud software. have a good understanding of modern data structures and algorithms and experience with distributed systems or high performance computing with a desire to apply those skill sets to core . The candidate will help participate in code, design, development and testing of the product architecture. Our cloud data warehouse Amazon Redshift manages all the work needed to set u…;;;Berlin, Deutschland;0;https://www.adzuna.de/land/ad/2993462952?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=264B43E972911BA68F499516256AE90D4F68C920;23/03/2022 13:00
21;Senior Data Scientist / Machine Learning Expert (m|w|d);;Über die Voith Group Die Voith Group ist ein weltweit agierender Technologiekonzern. Mit seinem breiten Spektrum von Anlagen, Produkten, Serviceleistungen und digitalen Anwendungen setzt Voith Maßstäbe in den Märkten für Energie, Öl & Gas, Papier, Rohstoffe und Transport & Automotive. Gegründet 1867, erzielt der Konzern heute mit mehr als 20.000 Mitarbeitern 4,2 Milliarden Euro Umsatz. Mit Standorten in über 60 Ländern der Welt ist es eines der großen Familienunternehmen Europas. Unterstützen S…;;;Heidenheim (Kreis), Baden-Württemberg;0;https://www.adzuna.de/land/ad/3070641132?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=7D88FF38D9A62BA4D4776F92A5404AC97D1601A0;22/04/2022 14:12
22;Senior Informatiker als Data Scientist Datenbanken SQL (m|w|d);;Über die Voith Group Die Voith Group ist ein weltweit agierender Technologiekonzern. Mit seinem breiten Spektrum von Anlagen, Produkten, Serviceleistungen und digitalen Anwendungen setzt Voith Maßstäbe in den Märkten für Energie, Öl & Gas, Papier, Rohstoffe und Transport & Automotive. Gegründet 1867, erzielt der Konzern heute mit mehr als 20.000 Mitarbeitern 4,2 Milliarden Euro Umsatz. Mit Standorten in über 60 Ländern der Welt ist es eines der großen Familienunternehmen Europas. Unterstützen S…;;;Heidenheim (Kreis), Baden-Württemberg;0;https://www.adzuna.de/land/ad/3070641131?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=632FA438073CACD0389467B0FE19F4AFEC773EFE;22/04/2022 14:12
23;Senior Mathematiker als Data Scientist Datenbanken SQL (m|w|d);;Über die Voith Group Die Voith Group ist ein weltweit agierender Technologiekonzern. Mit seinem breiten Spektrum von Anlagen, Produkten, Serviceleistungen und digitalen Anwendungen setzt Voith Maßstäbe in den Märkten für Energie, Öl & Gas, Papier, Rohstoffe und Transport & Automotive. Gegründet 1867, erzielt der Konzern heute mit mehr als 20.000 Mitarbeitern 4,2 Milliarden Euro Umsatz. Mit Standorten in über 60 Ländern der Welt ist es eines der großen Familienunternehmen Europas. Unterstützen S…;;;Heidenheim (Kreis), Baden-Württemberg;0;https://www.adzuna.de/land/ad/3070641273?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=5BC05635B639905590C1BCF707984A87292BE367;22/04/2022 14:12
24;Senior Data Scientist / Programmierer Datenbanken SQL (m|w|d);;Über die Voith Group Die Voith Group ist ein weltweit agierender Technologiekonzern. Mit seinem breiten Spektrum von Anlagen, Produkten, Serviceleistungen und digitalen Anwendungen setzt Voith Maßstäbe in den Märkten für Energie, Öl & Gas, Papier, Rohstoffe und Transport & Automotive. Gegründet 1867, erzielt der Konzern heute mit mehr als 20.000 Mitarbeitern 4,2 Milliarden Euro Umsatz. Mit Standorten in über 60 Ländern der Welt ist es eines der großen Familienunternehmen Europas. Unterstützen S…;;;Heidenheim (Kreis), Baden-Württemberg;0;https://www.adzuna.de/land/ad/3070641192?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=A79BBCDAB9B264AD45422B90CB4DB365E1BF2C97;22/04/2022 14:12
25;Senior Software Development Engineer - Amazon Redshift, Amazon Redshift;;We are searching for Senior Software Development Engineers with passion for building easy to use large-scale enterprise cloud software. have a good understanding of modern data structures and algorithms and experience with distributed systems or high performance computing with a desire to apply those skill sets to core . The candidate will help participate in code, design, development and testing of the product architecture. Our cloud data warehouse Amazon Redshift manages all the work needed t…;;;Berlin, Deutschland;0;https://www.adzuna.de/land/ad/3098746967?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=9F31D2BE87E9EF2E20F4DF6422833313FECE9367;03/05/2022 3:18
26;Data Engineer (m/w/d);;Wir sind Familienunternehmen, Global Player, Marktführer. Wir bauen Maschinen für die Wellpappen-Industrie weltweit. Als Zukunftsgestalter der Branche entwickeln wir die digitalen Lösun­gen von morgen – und Game Changer wie den integrierten Digital­druck in Wellpappen-Anlagen Sie haben Lust auf Verän­derung? Dann sollten wir miteinander reden. Denn bei BHS Corrugated können Sie jeden Tag etwas bewegen, sich ent­wickeln, weiterkommen. Vor Ort oder weltweit. Steigen Sie jetzt ein als Data Enginee…;;;Weiherhammer, Neustadt an der Waldnaab (Kreis);0;https://www.adzuna.de/land/ad/3104949456?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=7DA579912709BBC7963B596E286893B63A502084;05/05/2022 6:40
27;Data Science Consultant (m/w/d);permanent;Einleitung solutions4performance ist ein junges, aufstrebendes Unternehmen aus Münster, dass innovative Data Science Lösungen für die Bereiche Marketing und E-Commerce entwickelt. Wir helfen Multi-Channel-Händlern bei der Digitalisierung Ihrer Geschäftsprozesse und unterstützen neben fertigen Lösungen auch mit Beratungstätigkeiten. Zur Unterstützung in unserem Team suchen wir zum nächstmöglichen Zeitpunkt einen Consultant Data Scientist (m/w/d) in Münster: Data Science Consultant (m/w/d) Aussch…;;;Centrum, Münster;0;https://www.adzuna.de/land/ad/3134968966?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=F181E5FFEBB330258A787A25B991C825741C3A5A;14/05/2022 18:53
28;Data / Business Analyst (m/w/d);permanent;” Umsetzbare Erkenntnisse aus Daten zu ziehen ist unser Ziel und die Grundlage für besser informierte Entscheidungen. Irene Palnau – Senior Data Scientist Data-Driven? Finde Deine Rolle und verstärke unser Team Data Analytics als Data / Business Analyst (m/w/d) Passt nicht? Dann findest du hier weitere Jobs in den Disziplinen Data Analytics, Science & Engineering: www.karriere.drwolffgroup.com/Jobs Unsere Produkte begeistern weltweit – starke Marken aus Ostwestfalen Wir sind ein stetig wachsend…;;;Innenstadt, Bielefeld;0;https://www.adzuna.de/land/ad/3088870753?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=1E4AB7885FC64FE84CF8C9058000DD6762E7501E;29/04/2022 18:46
29;Consultant Data Science (m/w/d);permanent;Die BIVAL GmbH ist Ihr Integrations- und Entwicklungspartner für Business Intelligence und Advanced Analytics. Wir verfügen über langjährige Beratungserfahrung in den Branchen Automotive, Telekommunikation, Versicherung und Banken. Mit unseren innovativen Ansätzen in Data Science, Data Warehousing und der Cloud begeistern wir unsere Kunden in Deutschland, Österreich und der Schweiz. Wenn Sie die Arbeit mit Daten genauso spannend finden wie wir, dann freuen wir uns, von Ihnen zu hören. Für unser…;;;Pettenhofen, Ingolstadt;0;https://www.adzuna.de/land/ad/3131473161?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=51B983DAC29800428F92C0660F6E5A96AFA84549;13/05/2022 18:48
30;Werkstudent (m/w/d) Data und BI;;Mit einfachen und überzeugenden Lösungen Kunden und Mitarbeiter (m/w/d) gewinnen, binden und glücklich machen. Rewarding excellence – dafür stehen wir Als eine hundertprozentige Tochtergesellschaft des US-amerikanischen Konzerns Euronet Worldwide ist cadooz Marktführer im Bereich Anreizsysteme und Motivationslösungen. Gemeinsam mit deinen über 170 Kollegen (m/w/d) kümmerst du dich um unsere digitalen Incentive-Plattformen, Gutscheine und Sachprämien. Wie wird ein Kunde zum Stammkunden? Wie funk…;;;Barmbek-Süd, Hamburg;0;https://www.adzuna.de/land/ad/3109418442?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=0EAF955BC542042CDDAA83D2AE4AB11EABD62BA6;06/05/2022 18:48
31;Data Protection Coordinator |w/m/d;permanent;Richtungsweisende gesucht Data Protection Coordinator w/m/d Heuking Kühn Lüer Wojtek ist mit über 400 fachlich spezialisierten Rechtsanwälten, Steuerberatern und Notaren an insgesamt neun Standorten vertreten. in Teilzeit Standort: Düsseldorf Wir suchen an unserem Düsseldorfer Standort eine engagierte und kreative Persönlichkeit, die Spaß an einer anspruchsvollen Tätigkeit als Data Protection Coordinator w/m/d in Teilzeit hat. Übernehmen Sie ein umfangreiches Aufgabenspektrum, das Sie nach grün…;;;Golzheim, Düsseldorf;0;https://www.adzuna.de/land/ad/3077852661?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=EE4C5CEF5167F46EF96CD25EFC7CEDE65E39BBBF;25/04/2022 17:43
32;Big Data Engineer (m/w/d);permanent;Über 5.000 Visionäre, Macher und Partner arbeiten weltweit im Unternehmens­verbund der WAREMA Group an anspruchsvollen technischen Lösungen für die Bereiche Sonne & Lebensräume sowie Kunststoff & Engineering. Die Marke WAREMA steht dabei für innovative, individuell gefertigte Sonnen­schutz­systeme, die ein angenehmes Raum­klima und entspannte Outdoor-Living-Momente garantieren. Genauso viel Wert wie auf die Qualität unserer Produkte legen wir im modernen Familien­unter­nehmen auch auf unsere Ar…;;;Marktheidenfeld, Main-Spessart (Kreis);0;https://www.adzuna.de/land/ad/3128435514?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=600B4261BEF31DF92082F10EE8504E857C4C0E99;12/05/2022 18:49
33;Coordinator (m/w/d) Master Data;permanent;Coordinator (m/w/d) Master Data Die KLS Martin Group ist ein global agierendes, mittelständisches Familienunternehmen der Medizintechnik. Seit 1896 und mit rund 1.800 Mitarbeitern weltweit widmen wir uns der Chirurgie und entwickeln umfassende medizintechnische Problemlösungen. Werden auch Sie ein Teil davon und tragen Sie so dazu bei, die Lebensqualität der Menschen zu verbessern. Was wir bieten Individuelle Einarbeitung Aus- und Weiterbildung Flexibles Arbeiten Gesundheitsmanagement Cafeteria…;;;Tuttlingen, Tuttlingen (Kreis);0;https://www.adzuna.de/land/ad/3131473159?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=504E4E0595085D586A8BCBBD1EF881182EF253C3;13/05/2022 18:48
34;Business Intel Engineer -Fleet (Luxembourg);;The goal of Amazon Logistics is to build a world class last mile operation. Amazon aims to exceed the expectations of our customers by ensuring that their orders are delivered quickly, accurately, and in the most cost effective way as possible. To get there, we need exceptionally talented, bright, and driven people. If you'd like to help us build a world-class logistics practice, this is your chance to make history. Amazon Logistics is seeking Business Intelligence Engineer to work in the EU Fl…;;;Trier, Rheinland-Pfalz;0;https://www.adzuna.de/land/ad/3052199968?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=FEF61C33F434327402C4452A57C5CD83E6F99EEC;14/04/2022 18:11
35;Software Development Engineer - Amazon Redshift Spectrum;;You want to be part of something really big? If not, stop reading AWS Redshift is the most popular cloud based data warehouse service while AWS S3 is the most popular foundation for Data Lakes. AWS Redshift Spectrum allows customers to connect their AWS Redshift data warehouse to their AWS S3 Data Lake seamlessly integrating Exabytes of data. As Software Development Engineer at AWS Redshift Spectrum, you will join an international and diverse team of data base enthusiasts scanning the world lar…;;;Berlin, Deutschland;0;https://www.adzuna.de/land/ad/2993461880?se=Nn2RubLT7BGX1SCNGu5MPQ&utm_medium=api&utm_source=e27c0930&v=686AAFC9B668DC72AE986CEDE434082C47F277BD;23/03/2022 12:58
